Identyfikator problemu,Opis,Stan,Ważność,Punkty scenariusza,Ścieżka projektu,Rodzaj lokalizacji,ŚCIEŻKA,Wiersz,Kolumna,Identyfikator zdarzenia,Link pomocy,Nazwa zestawu,Wersja zestawu,Klucz publiczny zestawu,Fragment kodu
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,147,12,T:System.Windows.Forms.AnchorStyles,,,,,this.okButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,147,12,P:System.Windows.Forms.Control.Anchor,,,,,this.okButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,143,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.TextChanged += new System.EventHandler(this.textBoxDescription_TextChanged);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,143,12,E:System.Windows.Forms.Control.TextChanged,,,,,this.textBoxDescription.TextChanged += new System.EventHandler(this.textBoxDescription_TextChanged);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,141,12,T:System.Windows.Forms.TextBox,,,,,"this.textBoxDescription.Text = ""Prosty program do monitorowania przepustowości interfejsu sieciowego działający p"" +      ""od Windows 7 64"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,141,12,P:System.Windows.Forms.TextBox.Text,,,,,"this.textBoxDescription.Text = ""Prosty program do monitorowania przepustowości interfejsu sieciowego działający p"" +      ""od Windows 7 64"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,140,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.TabStop = false;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,140,12,P:System.Windows.Forms.Control.TabStop,,,,,this.textBoxDescription.TabStop = false;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,139,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.TabIndex = 23;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,139,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.textBoxDescription.TabIndex = 23;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,138,12,T:System.Windows.Forms.TextBox,,,,,"this.textBoxDescription.Size = new System.Drawing.Size(271, 126);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,138,12,P:System.Windows.Forms.Control.Size,,,,,"this.textBoxDescription.Size = new System.Drawing.Size(271, 126);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,F:System.Windows.Forms.ScrollBars.Both,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,T:System.Windows.Forms.ScrollBars,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,137,12,P:System.Windows.Forms.TextBox.ScrollBars,,,,,this.textBoxDescription.ScrollBars = System.Windows.Forms.ScrollBars.Both;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,136,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.ReadOnly = true;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,136,12,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.textBoxDescription.ReadOnly = true;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,135,12,T:System.Windows.Forms.TextBox,,,,,"this.textBoxDescription.Name = ""textBoxDescription"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,135,12,P:System.Windows.Forms.Control.Name,,,,,"this.textBoxDescription.Name = ""textBoxDescription"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,134,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.Multiline = true;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,134,12,P:System.Windows.Forms.TextBox.Multiline,,,,,this.textBoxDescription.Multiline = true;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,133,12,T:System.Windows.Forms.Padding,,,,,"this.textBoxDescription.Margin = new System.Windows.Forms.Padding(6, 3, 3, 3);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,133,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.textBoxDescription.Margin = new System.Windows.Forms.Padding(6, 3, 3, 3);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,133,12,T:System.Windows.Forms.TextBox,,,,,"this.textBoxDescription.Margin = new System.Windows.Forms.Padding(6, 3, 3, 3);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,133,12,T:System.Windows.Forms.Padding,,,,,"this.textBoxDescription.Margin = new System.Windows.Forms.Padding(6, 3, 3, 3);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,133,12,P:System.Windows.Forms.Control.Margin,,,,,"this.textBoxDescription.Margin = new System.Windows.Forms.Padding(6, 3, 3, 3);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,132,12,T:System.Windows.Forms.TextBox,,,,,"this.textBoxDescription.Location = new System.Drawing.Point(143, 107);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,132,12,P:System.Windows.Forms.Control.Location,,,,,"this.textBoxDescription.Location = new System.Drawing.Point(143, 107);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,T:System.Windows.Forms.DockStyle,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,T:System.Windows.Forms.DockStyle,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,T:System.Windows.Forms.DockStyle,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,131,12,P:System.Windows.Forms.Control.Dock,,,,,this.textBoxDescription.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,T:System.Drawing.ContentAlignment,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,T:System.Drawing.ContentAlignment,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,T:System.Windows.Forms.Label,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0002,Źródło jest niezgodne dla wybranej wersji platformy .NET,Active,Potential,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,T:System.Drawing.ContentAlignment,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,127,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.labelCompanyName.TextAlign = System.Drawing.ContentAlignment.MiddleLeft;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,126,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.Text = ""PIFPAF.PL"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,126,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelCompanyName.Text = ""PIFPAF.PL"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,125,12,T:System.Windows.Forms.Label,,,,,this.labelCompanyName.TabIndex = 22;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,125,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.labelCompanyName.TabIndex = 22;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,124,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.Size = new System.Drawing.Size(271, 17);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,124,12,P:System.Windows.Forms.Control.Size,,,,,"this.labelCompanyName.Size = new System.Drawing.Size(271, 17);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,123,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.Name = ""labelCompanyName"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,123,12,P:System.Windows.Forms.Control.Name,,,,,"this.labelCompanyName.Name = ""labelCompanyName"";"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,122,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.MaximumSize = new System.Drawing.Size(0, 17);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,122,12,P:System.Windows.Forms.Control.MaximumSize,,,,,"this.labelCompanyName.MaximumSize = new System.Drawing.Size(0, 17);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,121,12,T:System.Windows.Forms.Padding,,,,,"this.labelCompanyName.Margin = new System.Windows.Forms.Padding(6, 0, 3, 0);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,121,12,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.labelCompanyName.Margin = new System.Windows.Forms.Padding(6, 0, 3, 0);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,121,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.Margin = new System.Windows.Forms.Padding(6, 0, 3, 0);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,121,12,T:System.Windows.Forms.Padding,,,,,"this.labelCompanyName.Margin = new System.Windows.Forms.Padding(6, 0, 3, 0);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,121,12,P:System.Windows.Forms.Control.Margin,,,,,"this.labelCompanyName.Margin = new System.Windows.Forms.Padding(6, 0, 3, 0);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,120,12,T:System.Windows.Forms.Label,,,,,"this.labelCompanyName.Location = new System.Drawing.Point(143, 78);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,120,12,P:System.Windows.Forms.Control.Location,,,,,"this.labelCompanyName.Location = new System.Drawing.Point(143, 78);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,T:System.Windows.Forms.DockStyle,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,T:System.Windows.Forms.DockStyle,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,T:System.Windows.Forms.Label,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,T:System.Windows.Forms.DockStyle,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.Designer.cs,119,12,P:System.Windows.Forms.Control.Dock,,,,,this.labelCompanyName.Dock = System.Windows.Forms.DockStyle.Fill;
